1,0.342497934
1.05,0.3882546116
1.1,0.4335264463
1.1,0.3877826064
1.5,0.6389964892
2,0.8038418253
3,0.9269028901
4,0.9654064365
5,0.9809337839
6,0.9883499261
8,0.9946871265
8.98,0.9961260342
8.98,0.972182727
10,0.9783418806
15,0.9925215937
20,0.9965795292
30,0.9988946556
40,0.9995072565
50,0.9997351531
60,0.9998385293
80,0.999922657
100,0.9999535226
