1,0.1173048348
1.05,0.1507416434
1.1,0.1879451797
1.1,0.1503753499
1.5,0.4083165133
2,0.6461616801
3,0.8591489676
4,0.9320095876
5,0.9622310884
6,0.9768355764
8,0.9894024796
8.98,0.9922670761
8.98,0.9451392546
10,0.9571528353
15,0.9850991139
20,0.993170758
30,0.997790533
40,0.9990147557
50,0.9994703764
60,0.9996770847
80,0.9998453201
100,0.9999070473
