1,0.99999951
1.5,0.999999865
2,0.9999999447
3,0.9999999838
4,0.9999999925
5,0.9999999954
6,0.9999999966
8,0.9999999976
10,0.999999998
15,0.9999999983
20,0.9999999984
30,0.9999999985
40,0.9999999986
50,0.9999999986
60,0.9999999987
80,0.9999999987
100,0.9999999988
